City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
239,lebu,CL,2020-12-08 08:04:48,-37.62,-73.65,51.53,93,13,6.17
240,torbay,CA,2020-12-08 08:03:19,47.67,-52.73,37.99,93,75,19.46
241,bandarbeyla,SO,2020-12-08 08:04:48,9.49,50.81,79.77,61,47,19.01
242,noumea,NC,2020-12-08 08:03:07,-22.28,166.46,80.6,78,75,9.17
243,songea,TZ,2020-12-08 08:04:49,-10.68,35.65,78.8,65,75,11.41
244,akdagmadeni,TR,2020-12-08 08:04:49,39.66,35.88,41.4,81,100,5.61
245,carnarvon,AU,2020-12-08 08:00:12,-24.87,113.63,84.2,62,0,17.22
246,santa maria,BR,2020-12-08 08:04:50,-29.68,-53.81,59.67,95,53,2.84
247,thunder bay,CA,2020-12-08 08:01:15,48.4,-89.32,26.6,86,90,9.17
248,bredasdorp,ZA,2020-12-08 08:04:50,-34.53,20.04,71.6,73,42,6.93
249,wardenburg,DE,2020-12-08 08:04:51,53.07,8.2,41.0,96,54,1.01
250,matara,LK,2020-12-08 08:04:51,5.95,80.54,84.94,68,15,8.14
251,vaitape,PF,2020-12-08 08:04:51,-16.52,-151.75,81.37,73,100,15.48
252,north auburn,US,2020-12-08 08:04:52,38.93,-121.08,64.4,13,1,5.82
253,ponta do sol,PT,2020-12-08 08:04:52,32.67,-17.1,60.8,87,75,6.93
254,mpika,ZM,2020-12-08 08:04:52,-11.83,31.45,75.45,66,70,8.84
255,mettur,IN,2020-12-08 08:04:52,11.8,77.8,82.4,69,40,4.21
256,lukovetskiy,RU,2020-12-08 08:04:53,64.3,41.92,21.2,92,40,4.47
257,kanigiri,IN,2020-12-08 08:04:53,15.4,79.52,82.36,68,71,11.27
258,santa rita do sapucai,BR,2020-12-08 08:04:53,-22.25,-45.7,66.0,96,98,0.89
259,kabo,CF,2020-12-08 08:04:53,7.7,18.63,88.77,16,96,6.04
260,klaksvik,FO,2020-12-08 08:04:54,62.23,-6.59,39.2,86,100,21.92
261,pimentel,PE,2020-12-08 08:04:54,-6.84,-79.93,65.66,89,100,9.95
262,nakonde,ZM,2020-12-08 08:04:54,-9.34,32.74,76.24,52,64,3.15
263,pangody,RU,2020-12-08 08:04:54,65.85,74.49,-3.19,89,98,8.95
264,goderich,CA,2020-12-08 08:04:55,43.75,-81.72,21.2,92,0,2.24
265,muvattupula,IN,2020-12-08 08:04:55,9.97,76.58,93.2,46,40,8.05
