City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
183,Sao Joao Da Barra,BR,2020-12-09 18:48:19,-21.64,-41.05,80.6,78,90,11.41,moderate rain,0,0
184,Namibe,AO,2020-12-09 18:49:16,-15.2,12.15,67.03,78,100,10.4,overcast clouds,0,0
185,Marsaxlokk,MT,2020-12-09 18:49:17,35.84,14.54,57.2,71,40,11.41,scattered clouds,0,0
186,Hithadhoo,MV,2020-12-09 18:49:17,-0.6,73.08,82.26,69,100,6.24,overcast clouds,0,0
187,Kuytun,RU,2020-12-09 18:49:17,54.34,101.5,0.34,90,100,9.35,overcast clouds,0,0
188,Arraial Do Cabo,BR,2020-12-09 18:49:17,-22.97,-42.03,77.0,88,75,10.29,broken clouds,0,0
189,Whitehorse,CA,2020-12-09 18:47:10,60.72,-135.05,21.2,79,20,14.99,few clouds,0,0
190,Cape Canaveral,US,2020-12-09 18:49:18,28.41,-80.6,62.01,39,1,5.82,clear sky,0,0
191,Santa Cruz,BO,2020-12-09 18:45:05,-17.8,-63.17,73.4,94,90,11.41,heavy intensity rain,0,0
192,Jamui,IN,2020-12-09 18:49:18,24.92,86.22,64.36,50,0,2.28,clear sky,0,0
193,Micheweni,TZ,2020-12-09 18:49:18,-4.97,39.83,81.41,76,33,9.84,scattered clouds,0,0
194,Port Lincoln,AU,2020-12-09 18:49:18,-34.73,135.87,58.46,83,56,18.61,broken clouds,0,0
195,Seoul,KR,2020-12-09 18:46:11,37.57,126.98,39.2,60,90,2.33,overcast clouds,0,0
196,Gangapur,IN,2020-12-09 18:47:13,26.48,76.72,66.16,42,0,5.21,clear sky,0,0
197,Saint George,US,2020-12-09 18:49:19,37.1,-113.58,42.8,24,1,3.53,clear sky,0,0
198,Tessalit,ML,2020-12-09 18:49:19,20.2,1.01,69.35,20,0,10.07,clear sky,0,0
199,Auki,SB,2020-12-09 18:49:19,-8.77,160.7,77.45,81,0,3.38,clear sky,0,0
200,Bereznik,RU,2020-12-09 18:49:20,62.86,42.71,19.11,91,0,5.03,clear sky,0,0
201,Tuktoyaktuk,CA,2020-12-09 18:49:20,69.45,-133.04,-7.6,83,75,10.29,light snow,0,0
202,Antalaha,MG,2020-12-09 18:49:20,-14.9,50.28,75.42,83,27,5.21,scattered clouds,0,0
203,Tura,IN,2020-12-09 18:49:20,25.52,90.22,60.21,82,0,3.04,clear sky,0,0
204,Severo-Kurilsk,RU,2020-12-09 18:49:20,50.68,156.12,26.17,85,60,23.35,broken clouds,0,0
205,Manono,CD,2020-12-09 18:49:21,-7.3,27.42,71.47,92,100,5.59,light rain,0,0
206,Esna,EG,2020-12-09 18:49:21,25.29,32.55,71.6,60,0,2.24,clear sky,0,0
207,Kahului,US,2020-12-09 18:45:41,20.89,-156.47,77.0,64,20,5.82,few clouds,0,0
208,Ginir,ET,2020-12-09 18:49:21,7.13,40.7,57.43,34,0,7.65,clear sky,0,0
209,Lazaro Cardenas,MX,2020-12-09 18:49:22,17.96,-102.2,83.71,62,0,8.72,clear sky,0,0
210,Svetlogorsk,BY,2020-12-09 18:49:22,52.63,29.73,22.21,92,0,10.45,clear sky,0,0
211,Vostok,RU,2020-12-09 18:49:22,46.49,135.88,2.14,91,0,5.32,clear sky,0,0
212,Cidreira,BR,2020-12-09 18:49:22,-30.18,-50.21,72.63,76,3,9.4,clear sky,0,0
213,Port Alfred,ZA,2020-12-09 18:49:22,-33.59,26.89,68.54,89,52,12.95,light rain,0,0
214,Carnarvon,AU,2020-12-09 18:49:23,-24.87,113.63,71.6,94,75,18.34,broken clouds,0,0
215,Khatanga,RU,2020-12-09 18:49:23,71.97,102.5,-30.98,85,78,2.01,broken clouds,0,0
216,Ketchikan,US,2020-12-09 18:49:23,55.34,-131.65,37.4,100,75,4.7,broken clouds,0,0
217,Souillac,MU,2020-12-09 18:49:23,-20.52,57.52,75.2,83,75,16.11,shower rain,0,0
